collection,judge,budget_full_eq,eps,method,act,wrong,var_est,docs_labelled,docs_pilot,dup_frac,sampling,pilot_cost,bound
cast19,rr,45,0.01,uniform,0.04,0.0033333333333333335,0.14227291276977672,2063.5466666666666,971.13,0.0,shared,full,t
cast19,rr,45,0.01,weighted,0.27,0.0,0.03279866697489123,2059.5466666666666,971.13,0.0,shared,full,t
cast19,rr,45,0.01,active_judge,0.12666666666666668,0.0,0.06945562220191746,2056.47,971.13,0.0,shared,full,t
cast19,rr,45,0.01,strat_pilot,0.2966666666666667,0.0,0.03286285694220536,2058.38,971.13,0.0,shared,full,t
cast19,rr,45,0.01,weighted_cv,0.29333333333333333,0.0,0.03357777378751774,2060.2,971.13,0.0,shared,full,t
cast19,rr,45,0.01,active_cv,0.16666666666666666,0.0,0.05094193048019274,2059.4566666666665,971.13,0.0,shared,full,t
cast19,rr,45,0.01,weighted_cvl,0.35,0.0,0.02699297982275193,2057.866666666667,971.13,0.0,shared,full,t
cast19,rr,45,0.02,uniform,0.13,0.0,0.1410268276826854,2060.096666666667,978.0433333333333,0.0,shared,full,t
cast19,rr,45,0.02,weighted,0.4666666666666667,0.0,0.0329113893197815,2057.74,978.0433333333333,0.0,shared,full,t
cast19,rr,45,0.02,active_judge,0.22666666666666666,0.0,0.06695045897803742,2057.6633333333334,978.0433333333333,0.0,shared,full,t
cast19,rr,45,0.02,strat_pilot,0.49,0.0,0.032481719092537664,2055.89,978.0433333333333,0.0,shared,full,t
cast19,rr,45,0.02,weighted_cv,0.54,0.0,0.0343771698449739,2060.8033333333333,978.0433333333333,0.0,shared,full,t
cast19,rr,45,0.02,active_cv,0.35333333333333333,0.0,0.05049854757022645,2060.516666666667,978.0433333333333,0.0,shared,full,t
cast19,rr,45,0.02,weighted_cvl,0.6166666666666667,0.0,0.027222541562162365,2055.8766666666666,978.0433333333333,0.0,shared,full,t
