collection,judge,budget_full_eq,eps,method,act,wrong,var_est,docs_labelled,docs_pilot,dup_frac,sampling,pilot_cost,bound
antique,inv,10,0.01,uniform,0.04666666666666667,0.0,0.48979208231807336,833.07,632.4666666666667,0.0,shared,full,t
antique,inv,10,0.01,weighted,0.47,0.0,0.126742333775874,831.5733333333334,632.4666666666667,0.0,shared,full,t
antique,inv,10,0.01,active_judge,0.11333333333333333,0.0,0.3763592431356899,829.9066666666666,632.4666666666667,0.0,shared,full,t
antique,inv,10,0.01,strat_pilot,0.3933333333333333,0.0,0.13029464219283526,832.71,632.4666666666667,0.0,shared,full,t
antique,inv,10,0.01,weighted_cv,0.32666666666666666,0.0,0.16937851910782603,830.59,632.4666666666667,0.0,shared,full,t
antique,inv,10,0.01,active_cv,0.05,0.0,0.5028631245745852,831.7866666666666,632.4666666666667,0.0,shared,full,t
antique,inv,10,0.01,weighted_cvl,0.41,0.0,0.13011621966487566,831.2766666666666,632.4666666666667,0.0,shared,full,t
antique,inv,10,0.02,uniform,0.07666666666666666,0.0,0.5447913353647184,840.0933333333334,635.2166666666667,0.0,shared,full,t
antique,inv,10,0.02,weighted,0.51,0.0,0.13412839159644924,840.1666666666666,635.2166666666667,0.0,shared,full,t
antique,inv,10,0.02,active_judge,0.19666666666666666,0.0,0.42221456269850877,840.1266666666667,635.2166666666667,0.0,shared,full,t
antique,inv,10,0.02,strat_pilot,0.5433333333333333,0.0,0.12831240579999664,838.3666666666667,635.2166666666667,0.0,shared,full,t
antique,inv,10,0.02,weighted_cv,0.42,0.0033333333333333335,0.1787806265904555,838.0233333333333,635.2166666666667,0.0,shared,full,t
antique,inv,10,0.02,active_cv,0.09666666666666666,0.0,0.520203702435508,837.8666666666667,635.2166666666667,0.0,shared,full,t
antique,inv,10,0.02,weighted_cvl,0.5433333333333333,0.0033333333333333335,0.1303778273532645,838.9733333333334,635.2166666666667,0.0,shared,full,t
