collection,judge,budget_full_eq,eps,method,act,wrong,var_est,docs_labelled,docs_pilot,dup_frac,sampling,pilot_cost,bound
cast19,rr,90,0.01,uniform,0.13666666666666666,0.0033333333333333335,0.06423740324027426,3167.733333333333,971.4433333333334,0.0,shared,full,t
cast19,rr,90,0.01,weighted,0.6333333333333333,0.0,0.016629176275989956,3136.7833333333333,971.4433333333334,0.0,shared,full,t
cast19,rr,90,0.01,active_judge,0.32666666666666666,0.0,0.02680405456300802,3127.7833333333333,971.4433333333334,0.0,shared,full,t
cast19,rr,90,0.01,strat_pilot,0.6,0.0,0.016442705217677715,3138.3766666666666,971.4433333333334,0.0,shared,full,t
cast19,rr,90,0.01,weighted_cv,0.6466666666666666,0.0,0.016695886485274414,3136.403333333333,971.4433333333334,0.0,shared,full,t
cast19,rr,90,0.01,active_cv,0.5166666666666667,0.0,0.019897067287799063,3127.28,971.4433333333334,0.0,shared,full,t
cast19,rr,90,0.01,weighted_cvl,0.6933333333333334,0.0,0.015126010110496316,3137.036666666667,971.4433333333334,0.0,shared,full,t
cast19,rr,90,0.02,uniform,0.25666666666666665,0.0,0.06602418142338863,3170.92,975.99,0.0,shared,full,t
cast19,rr,90,0.02,weighted,0.87,0.0,0.017117049441250896,3147.9266666666667,975.99,0.0,shared,full,t
cast19,rr,90,0.02,active_judge,0.6066666666666667,0.0,0.02723728342121218,3131.423333333333,975.99,0.0,shared,full,t
cast19,rr,90,0.02,strat_pilot,0.8266666666666667,0.0,0.01708552587471683,3145.11,975.99,0.0,shared,full,t
cast19,rr,90,0.02,weighted_cv,0.87,0.0,0.017174114084520842,3145.326666666667,975.99,0.0,shared,full,t
cast19,rr,90,0.02,active_cv,0.7633333333333333,0.0,0.020211931184561518,3133.6966666666667,975.99,0.0,shared,full,t
cast19,rr,90,0.02,weighted_cvl,0.9,0.0,0.015728682396909846,3144.9333333333334,975.99,0.0,shared,full,t
