collection,judge,budget_full_eq,eps,method,act,wrong,var_est,docs_labelled,docs_pilot,dup_frac,sampling,pilot_cost,bound
dbpedia-entity,llm,45,0.01,uniform,0.10666666666666667,0.0033333333333333335,0.2796393825713188,2345.01,1027.6566666666668,0.0,shared,full,t
dbpedia-entity,llm,45,0.01,weighted,0.32,0.0,0.08963773279430903,2344.5133333333333,1027.6566666666668,0.0,shared,full,t
dbpedia-entity,llm,45,0.01,active_judge,0.11666666666666667,0.0,0.2664102006324108,2343.48,1027.6566666666668,0.0,shared,full,t
dbpedia-entity,llm,45,0.01,strat_pilot,0.31,0.0,0.08995826003452187,2347.83,1027.6566666666668,0.0,shared,full,t
dbpedia-entity,llm,45,0.01,weighted_cv,0.38666666666666666,0.0,0.06542185151632997,2346.9066666666668,1027.6566666666668,0.0,shared,full,t
dbpedia-entity,llm,45,0.01,active_cv,0.18333333333333332,0.0033333333333333335,0.1702542429973682,2347.0666666666666,1027.6566666666668,0.0,shared,full,t
dbpedia-entity,llm,45,0.01,weighted_cvl,0.4533333333333333,0.0,0.06300579087075849,2344.463333333333,1027.6566666666668,0.0,shared,full,t
dbpedia-entity,llm,45,0.02,uniform,0.20666666666666667,0.0,0.2320143940524622,2341.19,1030.2966666666666,0.0,shared,full,t
dbpedia-entity,llm,45,0.02,weighted,0.44333333333333336,0.0,0.08807533165928025,2339.01,1030.2966666666666,0.0,shared,full,t
dbpedia-entity,llm,45,0.02,active_judge,0.15,0.0,0.2739827956432199,2338.09,1030.2966666666666,0.0,shared,full,t
dbpedia-entity,llm,45,0.02,strat_pilot,0.47,0.0,0.08750694610849678,2340.733333333333,1030.2966666666666,0.0,shared,full,t
dbpedia-entity,llm,45,0.02,weighted_cv,0.5933333333333334,0.0,0.06363872940747124,2342.423333333333,1030.2966666666666,0.0,shared,full,t
dbpedia-entity,llm,45,0.02,active_cv,0.27,0.0,0.16502603712383576,2338.9566666666665,1030.2966666666666,0.0,shared,full,t
dbpedia-entity,llm,45,0.02,weighted_cvl,0.6233333333333333,0.0,0.06085496415797998,2338.48,1030.2966666666666,0.0,shared,full,t
