collection,judge,budget_full_eq,eps,method,draw,docs,pilot,act,wrong,regret,v_pilot,v_pilot_ref,slack_pilot,slack_true,n_queries,b,n_sampled
webis-touche2020,rr,10,0.01,uniform,0,1051,748,1,0,0.0,0.1690084157623271,0.07264683670637508,0.04540826831749886,0.01,49,11,28
webis-touche2020,rr,10,0.01,uniform_nz,0,1055,748,1,0,0.0,0.11360962419173481,0.07264683670637508,0.04540826831749886,0.01,49,11,28
webis-touche2020,rr,10,0.01,weighted,0,1067,748,1,0,0.0,0.07264683670637508,0.07264683670637508,0.04540826831749886,0.01,49,11,28
webis-touche2020,rr,10,0.01,active_judge,0,1051,748,1,0,0.0,0.20161876193205858,0.07264683670637508,0.04540826831749886,0.01,49,11,28
webis-touche2020,rr,10,0.01,strat_pilot,0,1030,748,1,0,0.0,0.07340934952437157,0.07264683670637508,0.04540826831749886,0.01,49,11,28
webis-touche2020,rr,10,0.01,weighted_cv,0,1045,748,1,0,0.0,0.056876719393441764,0.07264683670637508,0.04540826831749886,0.01,49,11,28
webis-touche2020,rr,10,0.01,active_cv,0,1057,748,1,0,0.0,0.0968816797854182,0.07264683670637508,0.04540826831749886,0.01,49,11,28
webis-touche2020,rr,10,0.01,weighted_cvl,0,1046,748,1,0,0.0,0.055331673812087236,0.07264683670637508,0.04540826831749886,0.01,49,11,28
webis-touche2020,rr,10,0.01,uniform,1,1016,752,0,0,0.0,0.08976660850144962,0.051134459145934154,0.05341597948834789,0.01,49,10,27
webis-touche2020,rr,10,0.01,uniform_nz,1,1025,752,1,0,0.0,0.07092969529368255,0.051134459145934154,0.05341597948834789,0.01,49,10,27
webis-touche2020,rr,10,0.01,weighted,1,1007,752,1,0,0.0,0.051134459145934154,0.051134459145934154,0.05341597948834789,0.01,49,10,27
webis-touche2020,rr,10,0.01,active_judge,1,1015,752,1,0,0.0,0.1327719741836806,0.051134459145934154,0.05341597948834789,0.01,49,10,27
webis-touche2020,rr,10,0.01,strat_pilot,1,1026,752,1,0,0.0,0.05148975638896697,0.051134459145934154,0.05341597948834789,0.01,49,10,27
webis-touche2020,rr,10,0.01,weighted_cv,1,1006,752,1,0,0.0,0.04320525217677003,0.051134459145934154,0.05341597948834789,0.01,49,10,27
webis-touche2020,rr,10,0.01,active_cv,1,1006,752,1,0,0.0,0.09192005609536871,0.051134459145934154,0.05341597948834789,0.01,49,10,27
webis-touche2020,rr,10,0.01,weighted_cvl,1,1012,752,1,0,0.0,0.039430505199717636,0.051134459145934154,0.05341597948834789,0.01,49,10,27
webis-touche2020,rr,10,0.01,uniform,2,1017,754,1,0,0.0,0.15486805225541295,0.048673562552490314,0.04367578482748762,0.01,49,10,27
webis-touche2020,rr,10,0.01,uniform_nz,2,1010,754,1,0,0.0,0.07436456587365081,0.048673562552490314,0.04367578482748762,0.01,49,10,27
